spec_path,file_path,segment_id,start,end,label_binary,label_multiclass,label_class_name,activity_code,sample_id,dataset,split
data\processed\dronerf_spectrograms\spec_003174.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,3,196608,327680,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003175.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,4,262144,393216,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003176.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,5,327680,458752,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003177.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,6,393216,524288,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003178.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,7,458752,589824,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003179.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,8,524288,655360,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003180.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,9,589824,720896,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003181.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,10,655360,786432,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003182.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,11,720896,851968,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003183.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,12,786432,917504,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003184.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,13,851968,983040,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003185.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,14,917504,1048576,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003186.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,15,983040,1114112,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003187.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,16,1048576,1179648,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003188.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,17,1114112,1245184,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003189.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,18,1179648,1310720,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003190.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,19,1245184,1376256,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003191.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,20,1310720,1441792,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003192.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,21,1376256,1507328,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003193.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,22,1441792,1572864,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003194.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,23,1507328,1638400,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003195.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,24,1572864,1703936,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003196.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,25,1638400,1769472,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003197.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,26,1703936,1835008,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003198.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,27,1769472,1900544,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003199.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,28,1835008,1966080,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003200.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,29,1900544,2031616,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003201.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,30,1966080,2097152,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003202.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,31,2031616,2162688,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003203.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,32,2097152,2228224,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003204.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,33,2162688,2293760,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003205.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,34,2228224,2359296,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003206.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,35,2293760,2424832,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003207.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,36,2359296,2490368,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003208.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,37,2424832,2555904,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003209.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,38,2490368,2621440,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003210.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,39,2555904,2686976,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003211.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,40,2621440,2752512,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003212.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,41,2686976,2818048,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003213.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,42,2752512,2883584,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003214.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,43,2818048,2949120,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003215.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,44,2883584,3014656,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003216.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,45,2949120,3080192,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003217.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,46,3014656,3145728,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003218.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,47,3080192,3211264,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003219.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,48,3145728,3276800,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003220.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,49,3211264,3342336,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003221.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,50,3276800,3407872,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003222.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,51,3342336,3473408,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003223.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,52,3407872,3538944,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003224.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,53,3473408,3604480,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003225.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,54,3538944,3670016,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003226.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,55,3604480,3735552,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003227.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,56,3670016,3801088,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003228.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,57,3735552,3866624,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003229.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,58,3801088,3932160,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003230.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,59,3866624,3997696,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003231.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,60,3932160,4063232,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003232.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,61,3997696,4128768,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003233.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,62,4063232,4194304,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003234.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,63,4128768,4259840,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003235.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,64,4194304,4325376,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003236.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,65,4259840,4390912,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003237.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,66,4325376,4456448,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003238.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,67,4390912,4521984,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003239.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,68,4456448,4587520,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003240.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,69,4521984,4653056,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003241.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,70,4587520,4718592,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003242.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,71,4653056,4784128,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003243.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,72,4718592,4849664,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003244.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,73,4784128,4915200,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003245.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,74,4849664,4980736,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003246.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,75,4915200,5046272,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003247.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,76,4980736,5111808,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003248.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,77,5046272,5177344,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003249.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,78,5111808,5242880,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003250.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,79,5177344,5308416,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003251.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,80,5242880,5373952,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003252.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,81,5308416,5439488,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003253.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,82,5373952,5505024,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003254.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,83,5439488,5570560,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003255.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,84,5505024,5636096,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003256.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,85,5570560,5701632,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003257.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,86,5636096,5767168,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003258.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,87,5701632,5832704,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003259.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,88,5767168,5898240,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003260.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,89,5832704,5963776,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003261.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,90,5898240,6029312,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003262.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,91,5963776,6094848,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003263.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,92,6029312,6160384,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003264.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,93,6094848,6225920,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003265.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,94,6160384,6291456,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003266.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,95,6225920,6356992,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003267.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,96,6291456,6422528,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003268.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,97,6356992,6488064,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003269.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,98,6422528,6553600,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003270.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,99,6488064,6619136,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003271.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,100,6553600,6684672,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003272.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,101,6619136,6750208,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003273.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,102,6684672,6815744,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003274.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,103,6750208,6881280,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003275.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,104,6815744,6946816,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003276.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,105,6881280,7012352,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003277.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,106,6946816,7077888,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003278.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,107,7012352,7143424,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003279.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,108,7077888,7208960,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003280.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,109,7143424,7274496,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003281.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,110,7208960,7340032,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003282.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,111,7274496,7405568,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003283.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,112,7340032,7471104,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003284.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,113,7405568,7536640,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003285.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,114,7471104,7602176,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003286.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,115,7536640,7667712,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003287.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,116,7602176,7733248,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003288.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,117,7667712,7798784,0,0,Background RF activites,00000H,0,DroneRF,train
data\processed\dronerf_spectrograms\spec_003289.npy,data\raw\DroneRF\Background RF activites\00000H_0.csv,118,7733248,7864320,0,0,Background RF activites,00000H,0,DroneRF,train
